compare_name,case,label,strategy,seed,num_observation,noise_std,run_name,rel_l2,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,naive_region_aware_v1,43,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_naive_region_aware_v1_seed43,0.04290028661489487,0.5744634280462422,0.9322507722292029,0.0860868109798105,0.29557115673329004,0.9839449722426651,0.06793773919343948,0.028416020795702934,2.3424625396728516e-05,0.00021620380573277893,0.006301516914664003
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,naive_region_aware_v1,44,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_naive_region_aware_v1_seed44,0.053348176181316376,0.2513724132586044,0.02880675554310686,0.0024179009106614275,0.03816281241930535,0.9361021841613439,0.07173838466405869,0.049649059772491455,4.26173210144043e-05,0.0005604181397457328,0.010936879409221192
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,naive_region_aware_v1,45,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_naive_region_aware_v1_seed45,0.03837701305747032,0.6559308266900794,0.9892314983259605,0.566450237411456,0.5380775747423122,0.529963996280589,0.0846722200512886,0.023855866864323616,7.700920104980469e-05,0.000254724589319902,0.003613186325836648
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,dim_guided_v2,41,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_dim_guided_v2_seed41,0.025413386523723602,0.6646032827266752,0.9977324653690254,0.7005098593638237,0.9560187455527008,0.004152060621151288,0.07037905603647232,0.020147014409303665,0.00015211105346679688,0.0003014871427921662,0.0031512624882183973
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,dim_guided_v2,42,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_dim_guided_v2_seed42,0.03650864586234093,0.3967888893952547,0.4665240493587278,0.34222413915734656,0.6397711171094129,0.13863625195553164,0.10305830091238022,0.03590001165866852,0.00010311603546142578,0.001017484962188134,0.002980066926729457
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,dim_guided_v2,43,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_dim_guided_v2_seed43,0.05555840581655502,0.42954572218319015,0.8559219669474153,0.2043436307219181,0.023524189481497162,0.63439310158193,0.0859195813536644,0.030506974086165428,7.12275505065918e-05,0.00024304388730532912,0.005158073323538776
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,dim_guided_v2,44,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_dim_guided_v2_seed44,0.03662160411477089,0.47284137424876216,0.3208890381306899,0.04678452891446843,0.6338737722792303,0.8898181576706601,0.08910216391086578,0.03800307959318161,5.060434341430664e-05,0.0006557621680497477,0.0070921391909694285
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,dim_guided_v2,45,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_dim_guided_v2_seed45,0.032547540962696075,0.7073559195685533,0.9383050433876158,0.22176396887826708,0.8128369598670421,0.8565177061412881,0.09724896401166916,0.028155839070677757,5.46574592590332e-05,0.00043534749703875173,0.005046918292542138
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,non_dominant_guided_v3,41,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_non_dominant_guided_v3_seed41,0.02445286512374878,0.6854896075294976,0.9981433771482737,0.7106759194684533,0.964285892945995,0.0688532405552686,0.09474611282348633,0.019401660189032555,0.00011354684829711914,0.00027654381412694145,0.003114067630350996
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,non_dominant_guided_v3,42,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_non_dominant_guided_v3_seed42,0.038087792694568634,0.28065670204651233,0.010720067550486993,0.3453462751640807,0.5542590840780409,0.21230138139344074,0.15105374157428741,0.03593765199184418,9.620189666748047e-05,0.0010131201384396063,0.0030429895878920947
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,non_dominant_guided_v3,43,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_non_dominant_guided_v3_seed43,0.051944851875305176,0.45541184286358555,0.9378873299763137,0.2196216023734982,0.051651769729533295,0.6124866693749969,0.09973442554473877,0.02815818414092064,7.2479248046875e-05,0.00022783463753748217,0.005060207409236963
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,non_dominant_guided_v3,44,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_non_dominant_guided_v3_seed44,0.0358433835208416,0.4838801748375461,0.2993991533949411,0.04809039419291797,0.6736075427869089,0.9144236089754162,0.10533342510461807,0.038347017019987106,4.684925079345703e-05,0.0006190971326477787,0.007057975431773325
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,non_dominant_guided_v3,45,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_non_dominant_guided_v3_seed45,0.03148629143834114,0.6518339609051577,0.5989780863110665,0.20741730380788595,0.8465918701205227,0.9543485833811555,0.124702088534832,0.028419332578778267,3.784894943237305e-05,0.0005007541502735091,0.005137661430099889
